q0_i,q1_i,q2_i,q3_i,wx_i,wy_i,wz_i,q0_f,q1_f,q2_f,q3_f,wx_f,wy_f,wz_f,phi_i,theta_i,psi_i,phi_f,theta_f,psi_f
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.322433,-0.362716,0.610711,-0.625705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-90.520129,-3.444370,-121.999114
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.686988,-0.578512,-0.163972,0.408024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-73.398625,14.288265,50.740407
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.669812,0.072790,0.252211,-0.694581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.344791,26.039157,-95.883919
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082319,0.790925,-0.258460,0.548506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-158.272310,-65.533977,-50.276476
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646230,-0.192477,0.516619,0.527677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.090163,60.556595,100.630150
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.698609,0.546654,0.309858,-0.342204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-110.866593,126.189053,166.347849
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211645,0.190237,0.788358,-0.545443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.970653,147.232540,-4.711532
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294303,0.555769,0.281886,-0.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.022061,76.249877,-151.564944
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395495,0.832239,0.147265,-0.359547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.191179,134.361391,176.779538
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213061,-0.860842,-0.425542,0.180193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.638586,172.593829,-125.289564
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441334,-0.536052,-0.355135,-0.625901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,170.616613,-100.102086,78.241366
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163623,-0.530085,-0.350592,-0.754535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.610070,-66.158172,162.020930
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375299,-0.584485,-0.331821,-0.638297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.896328,-84.392087,-111.023187
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378447,-0.595958,-0.405216,-0.580871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.067216,-87.509954,94.252975
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464058,0.127837,-0.872019,-0.088831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.300501,-128.128931,29.645015
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270656,0.739587,-0.354521,-0.504054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.501647,33.619674,-73.214179
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445325,-0.259034,0.666928,0.538325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.794022,60.796069,164.066528
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381105,0.175156,-0.151130,-0.895120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-155.653315,168.557854,48.600750
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406926,-0.555665,0.531633,0.492965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.478116,101.328608,74.862683
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009514,-0.563705,-0.035023,0.825179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169.281451,111.619979,-8.614143
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146778,0.114635,0.111215,-0.976190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.942893,14.860023,-164.329696
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090817,0.382266,-0.850299,-0.350165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-42.007655,173.496220,45.914831
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400112,-0.819501,0.377844,-0.159885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.008388,177.689899,131.596551
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091885,0.155289,0.688100,0.702823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.723463,-5.268827,159.859593
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280509,0.853478,-0.393738,0.194579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.996339,-33.575211,-42.505196
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.273162,-0.646035,-0.231971,-0.673952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.931874,-85.967168,-103.186434
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063191,0.795662,0.027932,0.601788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.619406,-107.425079,-156.271243
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176021,0.289153,-0.538823,-0.771412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-105.119962,165.142012,37.110044
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024564,-0.759971,0.148732,0.632234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.906968,75.527003,-51.283929
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.652596,-0.345599,-0.621451,-0.261686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.877522,-97.257460,-135.847901
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183478,-0.130063,-0.442331,-0.868195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-128.591235,-157.160168,12.758582
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482340,0.217709,-0.019148,-0.848283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.009066,20.541554,-118.019453
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379443,0.694274,-0.222678,0.569580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.025548,-73.714423,26.026634
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029673,0.874039,0.472217,-0.110394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.079291,167.232141,-122.893302
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496979,0.084274,0.130138,0.853800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-162.180421,-179.166113,-60.536299
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.566313,-0.404432,-0.576517,-0.428197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-102.837641,-92.095733,30.685890
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.592574,-0.022715,0.378737,0.710562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-144.319836,151.240044,-70.218958
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375402,-0.536308,-0.478889,-0.584904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.151073,-80.725949,152.459080
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334493,-0.924947,0.180513,0.001797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.531307,172.872127,160.408103
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.792523,-0.086833,0.196521,-0.570742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.740916,12.261682,-73.883112
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.626527,0.635650,0.427528,-0.143640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.544981,134.083514,-148.497892
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.655085,-0.230429,-0.719370,-0.016512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.088429,-108.175232,-83.459136
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.909465,0.060872,-0.145529,-0.384695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.189434,-12.584081,-47.316426
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521816,0.199107,0.821746,0.113127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.510191,54.346029,130.187035
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398747,0.400055,-0.218469,-0.795756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.762558,27.546216,-114.090960
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084785,-0.826603,-0.251743,0.496150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-141.671996,51.036852,52.715712
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493451,0.612668,-0.488249,0.377832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.013309,-109.121702,136.524710
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323573,0.396019,-0.832908,0.211502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.799826,-135.046652,47.627783
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520073,-0.736690,-0.103303,-0.419690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.071033,-133.463419,155.585011
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.794564,-0.252096,-0.550547,-0.044885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.787087,-63.833856,27.886465
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400917,-0.761078,-0.111742,0.497533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.733016,138.108264,-130.146075
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028284,-0.653984,-0.392197,0.646287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.684362,55.400014,104.586877
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924950,-0.001765,0.365339,-0.104843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.218335,42.490737,-15.353345
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926663,0.286295,-0.048006,0.238800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-148.592755,-166.955663,-154.780850
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.544842,0.703496,-0.370947,-0.265781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.375152,-1.734269,-54.282797
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.426419,0.793131,-0.396673,0.178212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.046556,-141.611538,142.492352
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.438281,0.106590,-0.284005,0.846102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.383733,-25.424467,131.048393
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502117,0.635912,-0.585731,-0.020333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.765284,-34.218550,-67.756921
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.841539,0.046460,0.535994,0.048611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.194149,63.844842,17.373088
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.528955,0.036388,-0.747765,0.399662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-102.204678,-55.100218,139.918823
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562109,0.488181,0.457260,-0.486443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-135.335904,98.504664,137.235108
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048754,-0.091533,0.725805,-0.680038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.960550,-176.920593,11.505875
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351584,0.690627,0.184956,-0.604329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.874096,74.750065,-40.114462
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340112,0.243283,0.613655,0.669749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.586894,5.252496,130.769394
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619875,-0.077914,0.632609,0.457701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-111.233244,121.173936,-64.926061
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130434,0.304530,0.316767,0.888767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-133.692979,-152.698151,-28.556944
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.273848,0.753689,0.529844,-0.276089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.778745,135.060223,-113.838093
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418068,-0.322566,0.806661,-0.265458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.871751,149.786521,59.211135
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.821122,0.396723,-0.029296,0.409281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-137.444550,-158.108329,-135.627243
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530012,-0.659822,-0.217978,-0.486013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-85.982580,-60.741759,-27.745178
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418113,-0.520853,0.439922,0.600302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-127.222510,96.679607,-22.077146
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029358,-0.505917,0.038142,0.861238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.242692,60.887889,178.589610
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740953,-0.150457,-0.598406,0.265071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-66.174339,-53.805508,75.956575
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.765594,0.183201,0.616679,-0.003095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.091177,70.976669,42.739621
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300283,0.566011,0.356577,-0.679937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.093173,79.689435,-178.497036
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020893,-0.488445,-0.810359,-0.322960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.530923,-20.448042,123.853458
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501465,-0.295293,-0.683201,-0.441103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.393872,-71.034041,-173.124548
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.572711,0.051451,0.509644,0.640013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-123.747851,148.808534,-66.674992
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227315,-0.547631,-0.133775,-0.794060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.277281,-111.483512,35.848980
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126514,-0.341093,-0.548977,-0.752512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-102.538698,-139.287837,-14.056305
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.485957,0.309138,0.510715,-0.638318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.248654,116.997320,42.148879
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641446,-0.227216,-0.604503,0.414121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.828046,-144.032795,-84.765444
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444612,0.586130,0.374583,-0.564322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-108.156113,95.945737,142.750482
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.545055,0.207555,-0.803382,-0.120057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-48.031120,-124.316295,55.456332
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246736,-0.628943,-0.013578,-0.737135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.318640,-69.056303,-104.103967
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356742,-0.329252,0.872025,0.062459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.691845,138.447583,45.054717
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.438363,0.038066,-0.891229,0.109995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.379129,-127.838941,-2.670745
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653707,-0.130166,0.735240,-0.123074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-108.138982,68.313822,-107.553918
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178048,-0.298154,-0.540258,-0.766501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-108.275469,-139.499490,-3.710696
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567812,0.284929,0.652140,-0.413665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-93.429300,77.505214,-153.023743
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310007,-0.797695,0.511880,0.074550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.699818,154.131427,121.105064
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162155,-0.471838,-0.789645,-0.357120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.306540,-36.376968,128.585783
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352368,0.902641,-0.169141,-0.180189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-45.428153,168.106640,153.780077
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648277,-0.052778,0.713939,-0.259311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.739736,116.065982,69.497183
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.878077,-0.240052,-0.401887,-0.099213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-31.321577,-48.886452,1.630926
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038889,-0.525483,-0.077232,0.846399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.493381,62.071009,161.708528
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303603,-0.632527,-0.134381,-0.699769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.130849,-75.204291,-93.473234
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896911,-0.052039,-0.174807,0.402846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.916300,-164.237857,-129.666433
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277765,-0.725147,0.093172,-0.623159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.422305,-121.569702,113.169138
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539878,0.198383,-0.337920,0.744974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.659706,-41.334284,116.783050
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370091,0.229190,0.450656,0.779368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.731758,-1.356870,128.402619
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622062,-0.448266,-0.553336,0.325446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.110786,-156.631362,-101.041397
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148134,0.717416,0.187839,-0.654284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.403620,96.045839,-134.071127
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459635,-0.457752,0.524357,0.551587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-101.132808,99.246531,-9.675749
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831608,0.379533,-0.288146,-0.285226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-124.452913,-164.767073,134.081250
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.566328,-0.217811,0.749859,0.263709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145.864422,74.624679,-173.946040
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.569858,0.331343,-0.462244,-0.593131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.127604,-7.687310,-97.593009
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000230,0.966411,0.256231,0.019882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.609667,-177.804430,-150.289260
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112318,0.853597,0.039986,0.507108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.771296,-121.046521,-159.314382
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.905868,-0.168125,0.382156,0.071370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.999486,134.244840,-179.933999
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.426428,0.357639,-0.601550,0.573054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-86.953045,-67.358050,171.266024
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400646,0.099566,0.792156,-0.449508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.508839,133.592627,17.073513
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.883013,0.106350,0.452940,0.061825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.266266,51.883181,19.448591
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097907,-0.685130,0.628812,-0.354410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.476486,-158.745948,87.415717
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509378,-0.445716,-0.634898,-0.372526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.678600,-78.205803,114.186200
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.812710,-0.245992,0.475469,-0.230041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-55.394096,41.274065,-53.975232
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204703,-0.230211,0.201801,0.929718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-160.924416,149.290820,-19.550989
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534057,-0.366538,0.165869,-0.743586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.339926,-21.588462,-99.962408
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486175,-0.034425,0.730144,0.478893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.881406,47.981356,141.643359
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.630796,-0.571304,0.380536,0.361802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.369914,116.686353,-177.237697
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026072,0.645457,-0.149335,0.748602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.750409,-103.051513,42.906491
